time = 25	Re = 50	40	80
0.413132	0.810816	0.840786	36
0.422212	0.828636	0.876533	37
0.431292	0.846456	0.912169	38
0.440372	0.864276	0.947667	39
0.449451	0.882096	0.982816	40
0.458531	0.899916	1.017184	41
13
0.072710	0.175537	0.000864	0
0.080364	0.194015	-0.000864	1
0.088017	0.212492	-0.002303	2
0.095671	0.230970	-0.003384	3
0.103325	0.249447	-0.004137	4
0.110978	0.267925	-0.004599	5
0.118632	0.286403	-0.004784	6
0.126286	0.304880	-0.004679	7
0.133940	0.323358	-0.004246	8
0.141593	0.341835	-0.003418	9
0.149247	0.360313	-0.002099	10
0.156901	0.378790	-0.000152	11
0.164554	0.397268	0.002603	12
0.172208	0.415746	0.006400	13
0.179862	0.434223	0.011548	14
0.187515	0.452701	0.018430	15
0.195169	0.471178	0.027533	16
0.202823	0.489656	0.039480	17
0.210476	0.508134	0.055038	18
0.218130	0.526611	0.075133	19
0.225784	0.545089	0.100838	20
0.233437	0.563566	0.133311	21
0.241091	0.582044	0.173637	22
0.248745	0.600521	0.222506	23
0.256399	0.618999	0.279636	24
0.264052	0.637477	0.342985	25
0.271706	0.655954	0.408351	26
0.279360	0.674432	0.471980	27
0.287013	0.692909	0.531522	28
0.294667	0.711387	0.585956	29
0.302321	0.729865	0.635216	30
0.309974	0.748342	0.679805	31
0.317628	0.766820	0.720504	32
0.325282	0.785297	0.758171	33
0.332935	0.803775	0.793616	34
0.340589	0.822252	0.827530	35
0.348243	0.840730	0.860440	36
0.355896	0.859208	0.892686	37
0.363550	0.877685	0.924408	38
0.371204	0.896163	0.955521	39
0.378858	0.914640	0.985694	40
0.386511	0.933118	1.014306	41
14
0.058713	0.180701	0.000373	0
0.064894	0.199722	-0.000373	1
0.071074	0.218743	-0.001155	2
0.077255	0.237764	-0.001768	3
0.083435	0.256785	-0.002212	4
0.089615	0.275806	-0.002515	5
0.095796	0.294827	-0.002693	6
0.101976	0.313849	-0.002748	7
0.108156	0.332870	-0.002663	8
0.114337	0.351891	-0.002408	9
0.120517	0.370912	-0.001935	10
0.126697	0.389933	-0.001171	11
0.132878	0.408954	-0.000014	12
0.139058	0.427975	0.001682	13
0.145238	0.446996	0.004120	14
0.151419	0.466018	0.007592	15
0.157599	0.485039	0.012496	16
0.163780	0.504060	0.019398	17
0.169960	0.523081	0.029099	18
0.176140	0.542102	0.042715	19
0.182321	0.561123	0.061787	20
0.188501	0.580144	0.088388	21
0.194681	0.599165	0.125188	22
0.200862	0.618187	0.175297	23
0.207042	0.637208	0.241403	24
0.213222	0.656229	0.322851	25
0.219403	0.675250	0.407126	26
0.225583	0.694271	0.486182	27
0.231764	0.713292	0.556626	28
0.237944	0.732313	0.617855	29
0.244124	0.751334	0.670653	30
0.250305	0.770356	0.716359	31
0.256485	0.789377	0.756438	32
0.262665	0.808398	0.792261	33
0.268846	0.827419	0.824997	34
0.275026	0.846440	0.855572	35
0.281206	0.865461	0.884644	36
0.287387	0.884482	0.912601	37
0.293567	0.903503	0.939546	38
0.299747	0.922525	0.965288	39
0.305928	0.941546	0.989304	40
0.312108	0.960567	1.010696	41
15
0.044355	0.184750	0.000061	0
0.049024	0.204198	-0.000061	1
0.053693	0.223645	-0.000326	2
0.058362	0.243092	-0.000536	3
0.063031	0.262540	-0.000688	4
0.067699	0.281987	-0.000800	5
0.072368	0.301435	-0.000882	6
0.077037	0.320882	-0.000938	7
0.081706	0.340329	-0.000967	8
0.086375	0.359777	-0.000964	9
0.091044	0.379224	-0.000918	10
0.095713	0.398672	-0.000811	11
0.100382	0.418119	-0.000616	12
0.105051	0.437566	-0.000291	13
0.109720	0.457014	0.000227	14
0.114389	0.476461	0.001045	15
0.119058	0.495909	0.002331	16
0.123727	0.515356	0.004366	17
0.128396	0.534803	0.007611	18
0.133064	0.554251	0.012838	19
0.137733	0.573698	0.021359	20
0.142402	0.593145	0.035405	21
0.147071	0.612593	0.058853	22
0.151740	0.632040	0.098616	23
0.156409	0.651488	0.167460	24
0.161078	0.670935	0.289935	25
0.165747	0.690382	0.407873	26
0.170416	0.709830	0.508434	27
0.175085	0.729277	0.591166	28
0.179754	0.748725	0.658664	29
0.184423	0.768172	0.713940	30
0.189092	0.787619	0.759725	31
0.193761	0.807067	0.798329	32
