time = 25	Re = 1	40	80
0.380978	0.826411	2.299852	36
0.389351	0.844574	2.366117	37
0.397724	0.862737	2.456172	38
0.406098	0.880900	2.570091	39
0.414471	0.899063	2.708262	40
0.422844	0.917226	2.708262	41
14
0.065762	0.178257	2.847322	0
0.072684	0.197020	2.847322	1
0.079606	0.215784	2.822368	2
0.086529	0.234548	2.817225	3
0.093451	0.253312	2.828302	4
0.100373	0.272076	2.852996	5
0.107295	0.290840	2.889227	6
0.114218	0.309603	2.935394	7
0.121140	0.328367	2.990342	8
0.128062	0.347131	3.053290	9
0.134985	0.365895	3.123758	10
0.141907	0.384659	3.201496	11
0.148829	0.403423	3.286399	12
0.155751	0.422187	3.378428	13
0.162674	0.440950	3.477492	14
0.169596	0.459714	3.583278	15
0.176518	0.478478	3.694992	16
0.183441	0.497242	3.810947	17
0.190363	0.516006	3.927922	18
0.197285	0.534770	4.040184	19
0.204207	0.553533	4.138067	20
0.211130	0.572297	4.206049	21
0.218052	0.591061	4.220659	22
0.224974	0.609825	4.149626	23
0.231897	0.628589	3.957189	24
0.238819	0.647353	3.630306	25
0.245741	0.666117	3.267849	26
0.252664	0.684880	2.931686	27
0.259586	0.703644	2.647041	28
0.266508	0.722408	2.419256	29
0.273430	0.741172	2.245157	30
0.280353	0.759936	2.118846	31
0.287275	0.778700	2.034268	32
0.294197	0.797463	1.986200	33
0.301120	0.816227	1.970538	34
0.308042	0.834991	1.984312	35
0.314964	0.853755	2.025599	36
0.321886	0.872519	2.093427	37
0.328809	0.891283	2.187696	38
0.335731	0.910047	2.309120	39
0.342653	0.928810	2.459189	40
0.349576	0.947574	2.459189	41
15
0.051573	0.182867	2.838941	0
0.057002	0.202116	2.838941	1
0.062431	0.221365	2.818692	2
0.067859	0.240614	2.815453	3
0.073288	0.259863	2.828842	4
0.078717	0.279112	2.856892	5
0.084146	0.298361	2.897457	6
0.089574	0.317610	2.948814	7
0.095003	0.336860	3.009787	8
0.100432	0.356109	3.079707	9
0.105861	0.375358	3.158338	10
0.111289	0.394607	3.245811	11
0.116718	0.413856	3.342580	12
0.122147	0.433105	3.449384	13
0.127576	0.452354	3.567213	14
0.133004	0.471603	3.697239	15
0.138433	0.490853	3.840687	16
0.143862	0.510102	3.998546	17
0.149291	0.529351	4.171010	18
0.154719	0.548600	4.356371	19
0.160148	0.567849	4.548876	20
