time = 8	Re = 0.5	40	80
0.271699	0.251156	0.012384	9
0.286386	0.264732	0.016140	10
0.301072	0.278308	0.020408	11
0.315759	0.291884	0.025094	12
0.330445	0.305460	0.030095	13
0.345132	0.319036	0.035290	14
0.359818	0.332612	0.040540	15
0.374505	0.346188	0.045686	16
0.389191	0.359764	0.050549	17
0.403878	0.373340	0.054946	18
0.418564	0.386916	0.058693	19
0.433251	0.400492	0.061630	20
0.447937	0.414068	0.063639	21
0.462623	0.427644	0.064663	22
0.477310	0.441220	0.064720	23
0.491996	0.454796	0.063918	24
0.506683	0.468372	0.062442	25
0.521369	0.481948	0.060545	26
0.536056	0.495524	0.058512	27
0.550742	0.509100	0.056639	28
0.565429	0.522676	0.055208	29
0.580115	0.536252	0.054465	30
0.594802	0.549828	0.054619	31
0.609488	0.563404	0.055839	32
0.624174	0.576980	0.058251	33
0.638861	0.590556	0.061949	34
0.653547	0.604132	0.067001	35
0.668234	0.617708	0.073450	36
0.682920	0.631284	0.081322	37
0.697607	0.644860	0.090626	38
0.712293	0.658436	0.101361	39
0.726980	0.672012	0.113507	40
0.741666	0.685588	0.113507	41
9
0.128972	0.139521	0.086225	0
0.142548	0.154208	0.086225	1
0.156124	0.168894	0.064582	2
0.169700	0.183581	0.052051	3
0.183276	0.198267	0.045870	4
0.196852	0.212953	0.044357	5
0.210428	0.227640	0.046457	6
0.224004	0.242326	0.051484	7
0.237580	0.257013	0.058966	8
0.251156	0.271699	0.068556	9
0.264732	0.286386	0.079969	10
0.278309	0.301072	0.092945	11
0.291885	0.315758	0.107217	12
0.305461	0.330445	0.122483	13
0.319037	0.345131	0.138396	14
0.332613	0.359818	0.154539	15
0.346189	0.374504	0.170431	16
0.359765	0.389191	0.185523	17
0.373341	0.403877	0.199220	18
0.386917	0.418564	0.210917	19
0.400493	0.433250	0.220047	20
0.414069	0.447936	0.226157	21
0.427645	0.462623	0.228970	22
0.441221	0.477309	0.228455	23
0.454797	0.491996	0.224864	24
0.468373	0.506682	0.218722	25
0.481949	0.521369	0.210761	26
0.495525	0.536055	0.201830	27
0.509101	0.550742	0.192784	28
0.522677	0.565428	0.184414	29
0.536253	0.580114	0.177389	30
0.549829	0.594801	0.172247	31
0.563405	0.609487	0.169391	32
0.576981	0.624174	0.169106	33
0.590557	0.638860	0.171580	34
0.604133	0.653547	0.176917	35
0.617709	0.668233	0.185159	36
0.631285	0.682919	0.196292	37
0.644861	0.697606	0.210252	38
0.658437	0.712292	0.226923	39
0.672013	0.726979	0.246137	40
0.685589	0.741665	0.246137	41
10
0.117628	0.149210	0.144434	0
0.130010	0.164916	0.144434	1
0.142392	0.180623	0.110743	2
0.154774	0.196329	0.091391	3
0.167156	0.212035	0.082040	4
0.179537	0.227742	0.080092	5
0.191919	0.243448	0.083934	6
0.204301	0.259154	0.092522	7
0.216683	0.274861	0.105139	8
0.229065	0.290567	0.121258	9
0.241447	0.306273	0.140454	10
0.253829	0.321980	0.162338	11
0.266211	0.337686	0.186512	12
0.278593	0.353392	0.212524	13
0.290974	0.369099	0.239836	14
0.303356	0.384805	0.267793	15
0.315738	0.400511	0.295602	16
0.328120	0.416218	0.322326	17
0.340502	0.431924	0.346899	18
0.352884	0.447630	0.368174	19
0.365266	0.463337	0.385012	20
0.377648	0.479043	0.396409	21
0.390030	0.494749	0.401655	22
0.402411	0.510456	0.400504	23
0.414793	0.526162	0.393299	24
0.427175	0.541868	0.380990	25
0.439557	0.557575	0.365006	26
0.451939	0.573281	0.347011	27
0.464321	0.588987	0.328656	28
0.476703	0.604694	0.311399	29
0.489085	0.620400	0.296424	30
0.501467	0.636106	0.284626	31
0.513848	0.651813	0.276637	32
0.526230	0.667519	0.272873	33
0.538612	0.683225	0.273584	34
0.550994	0.698932	0.278892	35
0.563376	0.714638	0.288824	36
0.575758	0.730344	0.303328	37
0.588140	0.746051	0.322283	38
0.600522	0.761757	0.345492	39
0.612904	0.777463	0.372673	40
0.625285	0.793170	0.372673	41
11
0.105558	0.157979	0.188308	0
0.116670	0.174609	0.188308	1
0.127781	0.191238	0.146079	2
0.138893	0.207867	0.122063	3
0.150004	0.224497	0.110816	4
0.161116	0.241126	0.109162	5
0.172227	0.257755	0.115147	6
0.183338	0.274385	0.127506	7
0.194450	0.291014	0.145369	8
0.205561	0.307644	0.168105	9
0.216673	0.324273	0.195212	10
0.227784	0.340902	0.226242	11
0.238895	0.357532	0.260740	12
0.250007	0.374161	0.298184	13
0.261118	0.390791	0.337933	14
0.272230	0.407420	0.379167	15
0.283341	0.424049	0.420842	16
0.294453	0.440679	0.461642	17
0.305564	0.457308	0.499966	18
0.316675	0.473937	0.533956	19
0.327787	0.490567	0.561595	20
0.338898	0.507196	0.580897	21
0.350010	0.523826	0.590209	22
0.361121	0.540455	0.588608	23
0.372233	0.557084	0.576301	24
0.383344	0.573714	0.554825	25
0.394455	0.590343	0.526849	26
0.405567	0.606972	0.495498	27
0.416678	0.623602	0.463735	28
0.427790	0.640231	0.434008	29
0.438901	0.656861	0.408138	30
0.450012	0.673490	0.387379	31
0.461124	0.690119	0.372521	32
0.472235	0.706749	0.364020	33
0.483347	0.723378	0.362101	34
0.494458	0.740008	0.366841	35
0.505570	0.756637	0.378218	36
0.516681	0.773266	0.396143	37
0.527792	0.789896	0.420470	38
0.538904	0.806525	0.450984	39
0.550015	0.823154	0.487383	40
0.561127	0.839784	0.487383	41
12
0.092838	0.165774	0.213700	0
0.102611	0.183224	0.213700	1
0.112383	0.200674	0.167621	2
0.122156	0.218124	0.141610	3
0.131928	0.235574	0.129941	4
0.141700	0.253024	0.129366	5
0.151473	0.270474	0.137883	6
0.161245	0.287924	0.154167	7
0.171018	0.305373	0.177307	8
0.180790	0.322823	0.206643	9
0.190563	0.340273	0.241677	10
0.200335	0.357723	0.281988	11
0.210107	0.375173	0.327166	12
0.219880	0.392623	0.376744	13
0.229652	0.410073	0.430116	14
0.239425	0.427523	0.486457	15
0.249197	0.444973	0.544623	16
0.258970	0.462423	0.603039	17
0.268742	0.479873	0.659599	18
0.278515	0.497322	0.711596	19
0.288287	0.514772	0.755735	20
0.298059	0.532222	0.788303	21
0.307832	0.549672	0.805612	22
0.317604	0.567122	0.804821	23
0.327377	0.584572	0.785091	24
0.337149	0.602022	0.748700	25
0.346922	0.619472	0.701082	26
0.356694	0.636922	0.648486	27
0.366467	0.654372	0.596290	28
0.376239	0.671822	0.548401	29
0.386011	0.689271	0.507322	30
0.395784	0.706721	0.474476	31
0.405556	0.724171	0.450555	32
0.415329	0.741621	0.435801	33
0.425101	0.759071	0.430215	34
0.434874	0.776521	0.433684	35
0.444646	0.793971	0.446067	36
0.454418	0.811421	0.467223	37
0.464191	0.828871	0.497029	38
0.473963	0.846321	0.535358	39
0.483736	0.863771	0.582051	40
0.493508	0.881221	0.582051	41
13
0.079546	0.172547	0.218511	0
0.087919	0.190710	0.218511	1
0.096292	0.208873	0.173931	2
0.104665	0.227036	0.148590	3
0.113038	0.245199	0.137800	4
0.121412	0.263361	0.138914	5
0.129785	0.281524	0.150189	6
0.138158	0.299687	0.170398	7
0.146531	0.317850	0.198663	8
0.154904	0.336013	0.234371	9
0.163278	0.354176	0.277096	10
0.171651	0.372339	0.326533	11
0.180024	0.390501	0.382438	12
0.188397	0.408664	0.444551	13
0.196770	0.426827	0.512512	14
0.205144	0.444990	0.585751	15
0.213517	0.463153	0.663341	16
0.221890	0.481316	0.743801	17
0.230263	0.499479	0.824844	18
0.238637	0.517641	0.903078	19
0.247010	0.535804	0.973707	20
0.255383	0.553967	1.030353	21
0.263756	0.572130	1.065243	22
0.272129	0.590293	1.070355	23
0.280503	0.608456	1.040206	24
0.288876	0.626619	0.976742	25
0.297249	0.644781	0.893759	26
0.305622	0.662944	0.805283	27
0.313995	0.681107	0.721151	28
0.322369	0.699270	0.646979	29
0.330742	0.717433	0.585377	30
0.339115	0.735596	0.537160	31
0.347488	0.753759	0.502210	32
0.355862	0.771921	0.480008	33
0.364235	0.790084	0.469945	34
0.372608	0.808247	0.471483	35
0.380981	0.826410	0.484227	36
0.389354	0.844573	0.507956	37
0.397728	0.862736	0.542619	38
0.406101	0.880898	0.588312	39
0.414474	0.899061	0.645245	40
0.422847	0.917224	0.645245	41
14
0.065762	0.178256	0.203979	0
0.072685	0.197020	0.203979	1
0.079607	0.215784	0.165670	2
0.086530	0.234548	0.142739	3
0.093452	0.253312	0.133438	4
0.100374	0.272075	0.136414	5
0.107297	0.290839	0.150391	6
0.114219	0.309603	0.174285	7
0.121141	0.328367	0.207278	8
0.128064	0.347131	0.248823	9
0.134986	0.365894	0.298610	10
0.141908	0.384658	0.356522	11
0.148831	0.403422	0.422585	12
0.155753	0.422186	0.496908	13
0.162675	0.440950	0.579616	14
0.169598	0.459714	0.670750	15
0.176520	0.478477	0.770108	16
0.183443	0.497241	0.877006	17
0.190365	0.516005	0.989888	18
0.197287	0.534769	1.105718	19
0.204210	0.553533	1.219077	20
0.211132	0.572296	1.320906	21
0.218054	0.591060	1.396978	22
0.224977	0.609824	1.426954	23
0.231899	0.628588	1.386849	24
0.238821	0.647352	1.263801	25
0.245744	0.666116	1.109087	26
0.252666	0.684879	0.957240	27
0.259589	0.703643	0.823989	28
0.266511	0.722407	0.714218	29
0.273433	0.741171	0.627801	30
0.280356	0.759935	0.562736	31
0.287278	0.778699	0.516616	32
0.294200	0.797462	0.487254	33
0.301123	0.816226	0.472901	34
0.308045	0.834990	0.472297	35
0.314967	0.853754	0.484657	36
0.321890	0.872518	0.509629	37
0.328812	0.891281	0.547266	38
0.335734	0.910045	0.597995	39
0.342657	0.928809	0.662596	40
0.349579	0.947573	0.662596	41
15
0.051574	0.182866	0.176495	0
0.057003	0.202116	0.176495	1
0.062432	0.221365	0.145977	2
0.067860	0.240614	0.124804	3
0.073289	0.259863	0.116331	4
0.078718	0.279112	0.120736	5
0.084147	0.298361	0.137044	6
0.089576	0.317610	0.164154	7
0.095005	0.336859	0.201216	8
0.100433	0.356108	0.247713	9
0.105862	0.375357	0.303449	10
0.111291	0.394607	0.368518	11
0.116720	0.413856	0.443266	12
0.122149	0.433105	0.528276	13
0.127578	0.452354	0.624340	14
0.133006	0.471603	0.732437	15
0.138435	0.490852	0.853667	16
0.143864	0.510101	0.989116	17
0.149293	0.529350	1.139556	18
0.154722	0.548599	1.304838	19
0.160150	0.567848	1.482660	20
0.165579	0.587098	1.666089	21
0.171008	0.606347	1.838483	22
0.176437	0.625596	1.962761	23
0.181866	0.644845	1.958172	24
0.187295	0.664094	1.647855	25
0.192723	0.683343	1.329048	26
0.198152	0.702592	1.068001	27
0.203581	0.721841	0.868435	28
0.209010	0.741090	0.720044	29
0.214439	0.760339	0.611694	30
0.219868	0.779589	0.534413	31
0.225296	0.798838	0.481587	32
0.230725	0.818087	0.448542	33
0.236154	0.837336	0.432081	34
0.241583	0.856585	0.430131	35
0.247012	0.875834	0.441490	36
0.252441	0.895083	0.465670	37
0.257869	0.914332	0.502807	38
0.263298	0.933581	0.553628	39
0.268727	0.952830	0.619465	40
0.274156	0.972079	0.619465	41
16
0.037067	0.186349	0.149948	0
0.040969	0.205965	0.149948	1
0.044871	0.225581	0.119910	2
0.048773	0.245196	0.095598	3
0.052675	0.264812	0.085755	4
0.056577	0.284428	0.090710	5
0.060478	0.304043	0.108856	6
0.064380	0.323659	0.138620	7
0.068282	0.343275	0.178916	8
0.072184	0.362890	0.229171	9
0.076086	0.382506	0.289258	10
0.079987	0.402122	0.359441	11
0.083889	0.421738	0.440351	12
0.087791	0.441353	0.533001	13
0.091693	0.460969	0.638841	14
0.095595	0.480585	0.759850	15
0.099497	0.500200	0.898671	16
0.103398	0.519816	1.058790	17
0.107300	0.539432	1.244745	18
0.111202	0.559047	1.462366	19
0.115104	0.578663	1.718990	20
0.119006	0.598279	2.023644	21
0.122908	0.617895	2.387164	22
0.126809	0.637510	2.822495	23
0.130711	0.657126	3.345967	24
0.134613	0.676742	2.079864	25
0.138515	0.696357	1.411554	26
0.142417	0.715973	1.021882	27
0.146319	0.735589	0.777457	28
0.150220	0.755204	0.616786	29
0.154122	0.774820	0.508633	30
0.158024	0.794436	0.435742	31
0.161926	0.814052	0.387959	32
0.165828	0.833667	0.359061	33
0.169730	0.853283	0.345174	34
0.173631	0.872899	0.343941	35
0.177533	0.892514	0.354050	36
0.181435	0.912130	0.374983	37
0.185337	0.931746	0.406888	38
0.189239	0.951362	0.450542	39
0.193141	0.970977	0.507388	40
0.197042	0.990593	0.507388	41
17
0.022332	0.188683	0.149949	0
0.024683	0.208544	0.149948	1
0.027034	0.228406	0.119910	2
0.029385	0.248267	0.095598	3
0.031735	0.268128	0.085755	4
0.034086	0.287990	0.090710	5
0.036437	0.307851	0.108856	6
0.038788	0.327713	0.138620	7
0.041139	0.347574	0.178916	8
0.043489	0.367435	0.229171	9
0.045840	0.387297	0.289258	10
0.048191	0.407158	0.359441	11
0.050542	0.427019	0.440351	12
0.052892	0.446881	0.533001	13
0.055243	0.466742	0.638841	14
0.057594	0.486603	0.759850	15
0.059945	0.506465	0.898671	16
0.062295	0.526326	1.058790	17
0.064646	0.546188	1.244745	18
0.066997	0.566049	1.462366	19
0.069348	0.585910	1.718990	20
0.071699	0.605772	2.023644	21
0.074049	0.625633	2.387164	22
0.076400	0.645494	2.822495	23
0.078751	0.665356	0.970036	24
0.081102	0.685217	0.970036	25
0.083452	0.705079	0.761162	26
0.085803	0.724940	0.586858	27
0.088154	0.744801	0.458385	28
0.090505	0.764663	0.368034	29
0.092856	0.784524	0.306097	30
0.095206	0.804385	0.264816	31
0.097557	0.824247	0.238710	32
0.099908	0.844108	0.224103	33
0.102259	0.863969	0.218607	34
0.104609	0.883831	0.220742	35
0.106960	0.903692	0.229683	36
0.109311	0.923554	0.245098	37
0.111662	0.943415	0.267074	38
