time = 8	Re = 0.5	40	80
0.184580	0.654469	0.048182	24
0.190009	0.673718	0.056979	25
0.195438	0.692968	0.059903	26
0.200867	0.712217	0.058754	27
0.206296	0.731466	0.055048	28
0.211724	0.750715	0.049846	29
0.217153	0.769964	0.043857	30
0.222582	0.789213	0.037549	31
0.228011	0.808462	0.031235	32
0.233440	0.827711	0.025132	33
0.238869	0.846960	0.019402	34
0.244297	0.866209	0.014174	35
0.249726	0.885459	0.009567	36
0.255155	0.904708	0.005700	37
0.260584	0.923957	0.002707	38
0.266013	0.943206	0.000743	39
0.271442	0.962455	0.000000	40
0.276870	0.981704	0.000000	41
16
0.039018	0.196157	0.000000	0
0.042920	0.215773	-0.000022	1
0.046822	0.235388	-0.000299	2
0.050724	0.255004	-0.000754	3
0.054626	0.274620	-0.001319	4
0.058527	0.294236	-0.001955	5
0.062429	0.313851	-0.002641	6
0.066331	0.333467	-0.003366	7
0.070233	0.353083	-0.004124	8
0.074135	0.372698	-0.004908	9
0.078037	0.392314	-0.005712	10
0.081938	0.411930	-0.006530	11
0.085840	0.431545	-0.007352	12
0.089742	0.451161	-0.008163	13
0.093644	0.470777	-0.008940	14
0.097546	0.490393	-0.009647	15
0.101448	0.510008	-0.010224	16
0.105349	0.529624	-0.010568	17
0.109251	0.549240	-0.010499	18
0.113153	0.568855	-0.009698	19
0.117055	0.588471	-0.007605	20
0.120957	0.608087	-0.003225	21
0.124859	0.627702	0.005208	22
0.128760	0.647318	0.020838	23
0.132662	0.666934	0.049317	24
0.136564	0.686550	0.057897	25
0.140466	0.706165	0.058300	26
0.144368	0.725781	0.055040	27
0.148270	0.745397	0.050074	28
0.152171	0.765012	0.044350	29
0.156073	0.784628	0.038379	30
0.159975	0.804244	0.032453	31
0.163877	0.823859	0.026749	32
0.167779	0.843475	0.021382	33
0.171680	0.863091	0.016436	34
0.175582	0.882707	0.011979	35
0.179484	0.902322	0.008081	36
0.183386	0.921938	0.004821	37
0.187288	0.941554	0.002297	38
0.191190	0.961169	0.000635	39
0.195091	0.980785	0.000000	40
0.198993	1.000401	0.000000	41
17
0.023508	0.198614	0.000000	0
0.025858	0.218475	0.000022	1
0.028209	0.238336	0.000299	2
0.030560	0.258198	0.000754	3
0.032911	0.278059	0.001319	4
0.035262	0.297920	0.001955	5
0.037612	0.317782	0.002641	6
0.039963	0.337643	0.003366	7
0.042314	0.357505	0.004124	8
0.044665	0.377366	0.004908	9
0.047015	0.397227	0.005712	10
0.049366	0.417089	0.006530	11
0.051717	0.436950	0.007352	12
0.054068	0.456811	0.008163	13
0.056419	0.476673	0.008940	14
0.058769	0.496534	0.009647	15
0.061120	0.516396	0.010224	16
0.063471	0.536257	0.010568	17
0.065822	0.556118	0.010499	18
0.068172	0.575980	0.009698	19
0.070523	0.595841	0.007605	20
0.072874	0.615702	0.003225	21
0.075225	0.635564	-0.005208	22
0.077575	0.655425	-0.020838	23
0.079926	0.675286	0.000000	24
0.082277	0.695148	0.016356	25
0.084628	0.715009	0.024126	26
0.086979	0.734871	0.026648	27
0.089329	0.754732	0.026208	28
0.091680	0.774593	0.024199	29
0.094031	0.794455	0.021429	30
0.096382	0.814316	0.018358	31
0.098732	0.834177	0.015247	32
0.101083	0.854039	0.012244	33
0.103434	0.873900	0.009440	34
0.105785	0.893761	0.006896	35
