time = 12.001	Re = 0.5	40	80
0.131657	0.258392	-0.008999	5
0.140737	0.276212	-0.009803	6
0.149817	0.294032	-0.010208	7
0.158897	0.311852	-0.010189	8
0.167977	0.329672	-0.009692	9
0.177057	0.347492	-0.008638	10
0.186136	0.365313	-0.006913	11
0.195216	0.383133	-0.004367	12
0.204296	0.400953	-0.000806	13
0.213376	0.418773	0.004022	14
0.222456	0.436593	0.010430	15
0.231536	0.454413	0.018811	16
0.240615	0.472233	0.029636	17
0.249695	0.490053	0.043465	18
0.258775	0.507873	0.060932	19
0.267855	0.525694	0.082718	20
0.276935	0.543514	0.109488	21
0.286015	0.561334	0.141785	22
0.295094	0.579154	0.179887	23
0.304174	0.596974	0.223623	24
0.313254	0.614794	0.272246	25
0.322334	0.632614	0.324473	26
0.331414	0.650434	0.378863	27
0.340493	0.668255	0.434105	28
0.349573	0.686075	0.489149	29
0.358653	0.703895	0.543223	30
0.367733	0.721715	0.595801	31
0.376813	0.739535	0.646552	32
0.385893	0.757355	0.695291	33
0.394972	0.775175	0.741941	34
0.404052	0.792995	0.786507	35
0.413132	0.810816	0.829055	36
0.422212	0.828636	0.869708	37
0.431292	0.846456	0.908637	38
0.440372	0.864276	0.946072	39
0.449451	0.882096	0.982302	40
0.458531	0.899916	1.017698	41
13
0.072710	0.175537	0.000851	0
0.080364	0.194015	-0.000851	1
0.088017	0.212492	-0.002509	2
0.095671	0.230970	-0.003906	3
0.103325	0.249447	-0.005022	4
0.110978	0.267925	-0.005884	5
0.118632	0.286403	-0.006515	6
0.126286	0.304880	-0.006923	7
0.133940	0.323358	-0.007098	8
0.141593	0.341835	-0.007011	9
0.149247	0.360313	-0.006611	10
0.156901	0.378790	-0.005825	11
0.164554	0.397268	-0.004546	12
0.172208	0.415746	-0.002626	13
0.179862	0.434223	0.000137	14
0.187515	0.452701	0.004019	15
0.195169	0.471178	0.009394	16
0.202823	0.489656	0.016760	17
0.210476	0.508134	0.026774	18
0.218130	0.526611	0.040274	19
0.225784	0.545089	0.058299	20
0.233437	0.563566	0.082053	21
0.241091	0.582044	0.112808	22
0.248745	0.600521	0.151644	23
0.256399	0.618999	0.199000	24
0.264052	0.637477	0.254014	25
0.271706	0.655954	0.314083	26
0.279360	0.674432	0.376464	27
0.287013	0.692909	0.438999	28
0.294667	0.711387	0.500212	29
