time = 12.001	Re = 0.5	40	80
0.159091	0.345094	-0.015244	9
0.167464	0.363257	-0.015771	10
0.175837	0.381420	-0.015680	11
0.184211	0.399583	-0.014864	12
0.192584	0.417746	-0.013210	13
0.200957	0.435909	-0.010598	14
0.209330	0.454071	-0.006909	15
0.217704	0.472234	-0.002032	16
0.226077	0.490397	0.004115	17
0.234450	0.508560	0.011558	18
0.242823	0.526723	0.020229	19
0.251196	0.544886	0.029919	20
0.259570	0.563049	0.040222	21
0.267943	0.581211	0.050495	22
0.276316	0.599374	0.059862	23
0.284689	0.617537	0.067322	24
0.293062	0.635700	0.072031	25
0.301436	0.653863	0.073705	26
0.309809	0.672026	0.072538	27
0.318182	0.690189	0.068990	28
0.326555	0.708351	0.063609	29
0.334928	0.726514	0.056937	30
0.343302	0.744677	0.049464	31
0.351675	0.762840	0.041608	32
0.360048	0.781003	0.033731	33
0.368421	0.799166	0.026136	34
0.376795	0.817328	0.019090	35
0.385168	0.835491	0.012831	36
0.393541	0.853654	0.007580	37
0.401914	0.871817	0.003550	38
0.410287	0.889980	0.000952	39
0.418661	0.908143	0.000000	40
0.427034	0.926306	0.000000	41
14
0.069224	0.187638	0.000000	0
0.076146	0.206402	-0.000608	1
0.083068	0.225166	-0.001956	2
0.089991	0.243930	-0.003722	3
0.096913	0.262693	-0.005693	4
0.103835	0.281457	-0.007720	5
0.110758	0.300221	-0.009691	6
0.117680	0.318985	-0.011519	7
0.124602	0.337749	-0.013129	8
0.131525	0.356513	-0.014445	9
0.138447	0.375276	-0.015390	10
0.145370	0.394040	-0.015875	11
0.152292	0.412804	-0.015795	12
0.159214	0.431568	-0.015023	13
0.166137	0.450332	-0.013407	14
0.173059	0.469095	-0.010766	15
0.179981	0.487859	-0.006889	16
0.186904	0.506623	-0.001546	17
0.193826	0.525387	0.005494	18
0.200748	0.544151	0.014419	19
0.207671	0.562915	0.025300	20
0.214593	0.581678	0.037960	21
0.221516	0.600442	0.051799	22
0.228438	0.619206	0.065569	23
0.235360	0.637970	0.077254	24
0.242283	0.656734	0.084496	25
0.249205	0.675498	0.086924	26
0.256127	0.694261	0.085242	27
0.263050	0.713025	0.080460	28
0.269972	0.731789	0.073539	29
0.276894	0.750553	0.065275	30
0.283817	0.769317	0.056296	31
0.290739	0.788080	0.047084	32
0.297661	0.806844	0.038014	33
0.304584	0.825608	0.029387	34
0.311506	0.844372	0.021455	35
0.318429	0.863136	0.014442	36
0.325351	0.881900	0.008562	37
0.332273	0.900663	0.004034	38
0.339196	0.919427	0.001094	39
0.346118	0.938191	0.000000	40
0.353040	0.956955	0.000000	41
15
0.054288	0.192491	0.000000	0
0.059717	0.211740	-0.000343	1
0.065146	0.230989	-0.001249	2
0.070575	0.250238	-0.002514	3
0.076004	0.269487	-0.003977	4
0.081432	0.288736	-0.005524	5
0.086861	0.307986	-0.007078	6
0.092290	0.327235	-0.008581	7
0.097719	0.346484	-0.009989	8
0.103148	0.365733	-0.011258	9
0.108577	0.384982	-0.012345	10
0.114005	0.404231	-0.013194	11
0.119434	0.423480	-0.013738	12
0.124863	0.442729	-0.013886	13
0.130292	0.461978	-0.013516	14
0.135721	0.481227	-0.012460	15
